species,plot,endo_01,id,origin_01,dist_a,dist_b,birth,endo_status_from_check,year_t,size_t,flw_count_t,spike_a_t,spike_b_t,spike_c_t,spike_d_t,year_t1,surv_t1,size_t1,flw_count_t1,spike_a_t1,spike_b_t1,spike_c_t1,spike_d_t1
AGPE,120,1,120_6,1,1.702,1.786,2014,NA,2017,7,4,46,17,23,NA,2018,1,1,1,6,NA,NA,NA
AGPE,120,1,120_7,1,NA,NA,2014,NA,2017,8,2,16,19,NA,NA,2018,1,3,1,8,NA,NA,NA
AGPE,120,1,120_9,1,2.15,1.487,2014,NA,2017,11,9,26,52,42,NA,2018,0,NA,NA,NA,NA,NA,NA
AGPE,120,1,120_10,1,1.907,1.396,2015,NA,2017,5,4,20,24,37,NA,2018,0,NA,NA,NA,NA,NA,NA
AGPE,120,1,120_11,1,2.074,1.895,2015,NA,2017,2,1,16,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
AGPE,120,1,120_13,1,2.111,2.115,2016,NA,2017,5,3,21,32,29,NA,2018,1,3,1,25,NA,NA,NA
AGPE,120,1,120_F1,1,1.703,1.826,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,31,0,602,0,NA,NA,2007,0,2017,10,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,31,0,603,0,NA,NA,2007,0,2017,32,0,NA,NA,NA,NA,2018,1,22,0,NA,NA,NA,NA
LOAR,31,0,615,0,NA,NA,2007,0.33,2017,13,0,NA,NA,NA,NA,2018,1,13,0,NA,NA,NA,NA
LOAR,31,0,617,0,NA,NA,2007,0,2017,19,0,NA,NA,NA,NA,2018,1,13,0,NA,NA,NA,NA
LOAR,31,0,618,0,NA,NA,2007,0,2017,4,0,NA,NA,NA,NA,2018,1,10,0,NA,NA,NA,NA
LOAR,31,0,31_A2,1,NA,NA,2013,0,2017,2,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,31,0,31_F1,1,2.889,2.914,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,32,0,623,0,NA,NA,2007,0,2017,4,NA,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,32,0,631,0,NA,NA,2007,1,2017,3,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,32,0,634,0,NA,NA,2007,0,2017,5,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,32,0,638,0,NA,NA,2007,0,2017,10,1,38,NA,NA,NA,2018,1,8,1,33,NA,NA,NA
LOAR,32,0,639,0,NA,NA,2007,0,2017,3,0,NA,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
LOAR,32,0,32_630R,1,NA,NA,2014,NA,2017,26,2,18,22,NA,NA,2018,1,21,0,NA,NA,NA,NA
LOAR,32,0,32_D1,1,1.174,1.975,2016,0,2017,4,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,32,0,32_D2,1,1.236,1.885,2016,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,32,0,32_D3,1,1.276,1.864,2016,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,32,0,32_D4,1,NA,NA,2016,0,2017,2,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,32,0,32_D5,1,0.692,2.27,2016,1,2017,4,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,32,1,32_F1,1,1.108,1.876,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,32,1,32_F2,1,1.688,2.014,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,33,1,641,0,NA,NA,2007,1,2017,9,0,NA,NA,NA,NA,2018,1,4,0,NA,NA,NA,NA
LOAR,33,1,643,0,NA,NA,2007,1,2017,10,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,33,1,644,0,NA,NA,2007,1,2017,13,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,33,1,648,0,NA,NA,2007,1,2017,4,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,33,1,649,0,NA,NA,2007,1,2017,14,0,NA,NA,NA,NA,2018,1,4,0,NA,NA,NA,NA
LOAR,33,1,650,0,NA,NA,2007,1,2017,19,1,11,NA,NA,NA,2018,1,17,0,NA,NA,NA,NA
LOAR,33,1,651,0,NA,NA,2007,1,2017,7,0,NA,NA,NA,NA,2018,1,4,0,NA,NA,NA,NA
LOAR,33,1,652,0,NA,NA,2007,1,2017,17,3,13,16,14,NA,2018,1,18,0,NA,NA,NA,NA
LOAR,33,1,653,0,NA,NA,2007,1,2017,7,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,33,1,657,0,NA,NA,2007,1,2017,11,1,27,NA,NA,NA,2018,1,14,1,17,NA,NA,NA
LOAR,33,1,658,0,NA,NA,2007,1,2017,17,4,16,19,17,NA,2018,1,23,2,27,27,NA,NA
LOAR,33,1,33_9,1,1.988,0.944,2011,1,2017,4,2,18,33,NA,NA,2018,1,7,1,14,NA,NA,NA
LOAR,33,1,33_10,1,0.513,0.975,2011,NA,2017,4,1,24,NA,NA,NA,2018,1,4,0,NA,NA,NA,NA
LOAR,33,1,33_12,1,1.32,2.515,2012,1,2017,9,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,33,1,33_14,1,1.641,1.519,2013,NA,2017,3,0,NA,NA,NA,NA,2018,1,1,1,0,NA,NA,NA
LOAR,33,1,33_15,1,1.827,1.527,2013,NA,2017,3,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,33,1,33_16,1,3.177,1.611,2013,NA,2017,1,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,33,1,33_17,1,1.893,1.376,2013,1,2017,3,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,33,1,33_18,1,2.402,1.814,2014,1,2017,7,0,NA,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
LOAR,33,1,33_2.5B,1,1.789,1.539,2015,NA,2017,4,NA,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,33,1,33_4B,1,1.925,1.537,2010,1,2017,4,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,33,1,33_E1,1,1.852,1.299,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,33,1,33_E2,1,1.987,0.886,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
LOAR,33,1,33_E3,1,2.048,0.933,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,33,1,33_E4,1,2.652,0.692,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,33,1,33_F1,1,2.546,2.015,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,33,1,33_F2,1,3.11,2.69,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,33,1,33_F3,1,3.247,1.402,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,33,1,33_F3,1,3.247,1.402,2017,NA,2016,3,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
LOAR,33,1,33_F4,1,2.609,0.751,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,33,1,33_F4,1,2.609,0.751,2017,NA,2016,2,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
LOAR,34,1,663,0,NA,NA,2007,1,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,34,1,664,0,NA,NA,2007,0,2017,2,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,34,1,666,0,NA,NA,2007,1,2017,9,0,NA,NA,NA,NA,2018,1,14,0,NA,NA,NA,NA
LOAR,34,1,667,0,NA,NA,2007,1,2017,2,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,34,1,671,0,NA,NA,2007,1,2017,8,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,34,1,673,0,NA,NA,2007,1,2017,3,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,34,1,675,0,NA,NA,2007,1,2017,3,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,34,1,676,0,NA,NA,2007,1,2017,4,0,NA,NA,NA,NA,2018,1,4,0,NA,NA,NA,NA
LOAR,34,1,677,0,NA,NA,2007,1,2017,7,0,NA,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
LOAR,34,1,680,0,NA,NA,2007,1,2017,3,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,34,1,34_A1,1,0.32,2.995,2013,1,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,34,1,34_C1,1,1.857,1.381,2015,1,2017,1,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,34,1,34_C2,1,1.718,1.495,2015,1,2017,1,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,34,1,34_C3,1,1.874,1.385,2015,1,2017,4,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,34,1,34_E1,1,NA,NA,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,34,1,34_F1,1,2.006,1.12,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,35,0,686,0,NA,NA,2007,0,2017,9,0,NA,NA,NA,NA,2018,1,9,0,NA,NA,NA,NA
LOAR,35,0,687,0,NA,NA,2007,0.5,2017,8,0,NA,NA,NA,NA,2018,1,6,0,NA,NA,NA,NA
LOAR,35,0,689,0,NA,NA,2007,1,2017,4,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,35,0,691,0,NA,NA,2007,0,2017,12,0,NA,NA,NA,NA,2018,1,8,0,NA,NA,NA,NA
LOAR,35,0,695,0,NA,NA,2007,0,2017,14,0,NA,NA,NA,NA,2018,1,18,0,NA,NA,NA,NA
LOAR,35,0,696,0,NA,NA,2007,0,2017,4,0,NA,NA,NA,NA,2018,1,6,0,NA,NA,NA,NA
LOAR,35,0,700,0,NA,NA,2007,1,2017,18,0,NA,NA,NA,NA,2018,1,16,0,NA,NA,NA,NA
LOAR,35,0,35_A1,1,2.144,1.48,2013,1,2017,6,0,NA,NA,NA,NA,2018,1,6,0,NA,NA,NA,NA
LOAR,35,0,35_D1,1,2.135,0.568,2016,NA,2017,2,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,36,0,704,0,NA,NA,2007,0,2017,6,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,36,0,713,0,NA,NA,2007,0,2017,14,0,NA,NA,NA,NA,2018,1,12,0,NA,NA,NA,NA
LOAR,36,0,719,0,NA,NA,2007,0,2017,6,0,NA,NA,NA,NA,2018,1,4,0,NA,NA,NA,NA
LOAR,36,0,36_A1,1,1.764,2.247,2013,0,2017,4,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,36,0,36_E1,1,1.834,2.246,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,36,0,36_E2,1,1.815,2.206,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,37,1,722,0,NA,NA,2007,1,2017,8,0,NA,NA,NA,NA,2018,1,5,1,11,NA,NA,NA
LOAR,37,1,723,0,NA,NA,2007,1,2017,7,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,37,1,726,0,NA,NA,2007,1,2017,30,0,NA,NA,NA,NA,2018,1,19,0,NA,NA,NA,NA
LOAR,37,1,728,0,NA,NA,2007,1,2017,14,0,NA,NA,NA,NA,2018,1,8,1,15,NA,NA,NA
LOAR,37,1,732,0,NA,NA,2007,1,2017,9,0,NA,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
LOAR,37,1,733,0,NA,NA,2007,1,2017,27,0,NA,NA,NA,NA,2018,1,12,0,NA,NA,NA,NA
LOAR,37,1,734,0,NA,NA,2007,1,2017,24,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,37,1,735,0,NA,NA,2007,1,2017,11,0,NA,NA,NA,NA,2018,1,11,0,NA,NA,NA,NA
LOAR,37,1,736,0,NA,NA,2007,1,2017,3,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,37,1,737,0,NA,NA,2007,1,2017,22,0,NA,NA,NA,NA,2018,1,28,1,11,NA,NA,NA
LOAR,37,1,739,0,NA,NA,2007,1,2017,14,1,20,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,37,1,740,0,NA,NA,2007,1,2017,17,0,NA,NA,NA,NA,2018,1,23,0,NA,NA,NA,NA
LOAR,37,1,37_A1,1,2.541,2.126,2014,1,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,37,1,37_C1,1,0.79,1.963,2015,1,2017,3,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,37,1,37_D1,1,1.729,1.53,2016,1,2017,3,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,37,1,37_E1,1,2.025,1.153,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,37,1,37_F1,1,1.69,1.423,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,37,1,37_F2,1,1.463,1.583,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,37,1,37_F3,1,1.505,1.682,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,37,1,37_F3,1,1.505,1.682,2017,NA,2017,3,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,38,0,741,0,NA,NA,2007,0,2017,8,1,11,NA,NA,NA,2018,1,9,0,NA,NA,NA,NA
LOAR,38,0,743,0,NA,NA,2007,1,2017,10,0,NA,NA,NA,NA,2018,1,10,1,21,NA,NA,NA
LOAR,38,0,744,0,NA,NA,2007,1,2017,11,0,NA,NA,NA,NA,2018,1,8,0,NA,NA,NA,NA
LOAR,38,0,748,0,NA,NA,2007,0,2017,10,0,NA,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
LOAR,38,0,750,0,NA,NA,2007,0,2017,12,1,25,NA,NA,NA,2018,1,9,1,23,NA,NA,NA
LOAR,38,0,753,0,NA,NA,2007,0,2017,5,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,38,0,756,0,NA,NA,2007,0,2017,5,1,28,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,39,1,761,0,NA,NA,2007,1,2017,18,0,NA,NA,NA,NA,2018,1,13,0,NA,NA,NA,NA
LOAR,39,1,762,0,NA,NA,2007,1,2017,8,0,NA,NA,NA,NA,2018,1,14,0,NA,NA,NA,NA
LOAR,39,1,763,0,NA,NA,2007,1,2017,7,0,NA,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
LOAR,39,1,764,0,NA,NA,2007,1,2017,26,1,39,NA,NA,NA,2018,1,22,3,29,25,28,NA
LOAR,39,1,766,0,NA,NA,2007,1,2017,24,0,NA,NA,NA,NA,2018,1,18,0,NA,NA,NA,NA
LOAR,39,1,767,0,NA,NA,2007,1,2017,12,1,41,NA,NA,NA,2018,1,12,0,NA,NA,NA,NA
LOAR,39,1,768,0,NA,NA,2007,1,2017,30,0,NA,NA,NA,NA,2018,1,11,0,NA,NA,NA,NA
LOAR,39,1,769,0,NA,NA,2007,NA,2017,15,0,NA,NA,NA,NA,2018,1,30,2,11,21,NA,NA
LOAR,39,1,770,0,NA,NA,2007,1,2017,17,0,NA,NA,NA,NA,2018,1,12,3,22,24,25,NA
LOAR,39,1,772,0,NA,NA,2007,1,2017,29,0,NA,NA,NA,NA,2018,1,27,1,15,NA,NA,NA
LOAR,39,1,774,0,NA,NA,2007,1,2017,45,0,NA,NA,NA,NA,2018,1,38,1,16,NA,NA,NA
LOAR,39,1,775,0,NA,NA,2007,1,2017,12,0,NA,NA,NA,NA,2018,1,16,1,20,NA,NA,NA
LOAR,39,1,776,0,NA,NA,2007,1,2017,27,0,NA,NA,NA,NA,2018,1,22,1,33,NA,NA,NA
LOAR,39,1,777,0,NA,NA,2007,1,2017,12,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,39,1,779,0,NA,NA,2007,1,2017,17,1,16,NA,NA,NA,2018,1,8,0,NA,NA,NA,NA
LOAR,39,1,39_3,1,0.719,2.784,2009,1,2017,14,0,NA,NA,NA,NA,2018,1,6,0,NA,NA,NA,NA
LOAR,39,1,39_6,1,2.743,0.977,2011,1,2017,5,0,NA,NA,NA,NA,2018,1,4,0,NA,NA,NA,NA
LOAR,39,1,39_9,1,2.096,1.747,2012,1,2017,4,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,39,1,39_11,1,1.439,2.251,2012,NA,2017,20,0,NA,NA,NA,NA,2018,1,13,1,20,NA,NA,NA
LOAR,39,1,39_12,1,2.898,2.491,2013,0,2017,16,1,16,NA,NA,NA,2018,1,9,0,NA,NA,NA,NA
LOAR,39,1,39_13,1,2.363,2.43,2013,NA,2017,2,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_14,1,0.649,2.761,2013,0,2017,17,1,13,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_15,1,1.948,1.004,2013,NA,2017,10,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,39,1,39_16,1,2.722,0.341,2013,NA,2017,3,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,39,1,39_17,1,2.086,2.575,2014,1,2017,2,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_18,1,2.273,2.488,2014,NA,2017,2,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,39,1,39_19,1,2.246,1.988,2014,1,2017,3,1,18,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_1B,1,2.376,2.311,2010,NA,2017,9,0,NA,NA,NA,NA,2018,1,8,0,NA,NA,NA,NA
LOAR,39,1,39_C10,1,0.668,2.482,2015,1,2017,6,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_C11,1,1.649,1.943,2015,1,2017,10,0,NA,NA,NA,NA,2018,1,6,0,NA,NA,NA,NA
LOAR,39,1,39_C12,1,1.624,1.301,2015,NA,2017,16,0,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,39,1,39_C2,1,0.835,2.085,2015,NA,2017,13,0,NA,NA,NA,NA,2018,1,8,0,NA,NA,NA,NA
LOAR,39,1,39_C3,1,2.357,2.265,2015,NA,2017,2,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,39,1,39_C4,1,2.599,2.396,2015,NA,2017,3,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,39,1,39_C5,1,2.398,2.645,2015,NA,2017,4,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,39,1,39_C8,1,0.735,2.557,2015,NA,2017,4,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_C9,1,0.594,2.675,2015,NA,2017,5,0,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,39,1,39_D1,1,2.563,1.51,2016,1,2017,3,0,NA,NA,NA,NA,2018,1,11,1,27,NA,NA,NA
LOAR,39,1,39_D2,1,2.129,1.768,2016,NA,2017,4,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_D3,1,1.887,1.347,2016,1,2017,5,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,39,1,39_D4,1,0.741,2.217,2016,NA,2017,2,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_D5,1,0.636,2.341,2016,NA,2017,6,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,39,1,39_E1,1,0.814,3.148,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,16,0,NA,NA,NA,NA
LOAR,39,1,39_E2,1,1.949,2.497,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,39,1,39_E3,1,1.825,2.255,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
LOAR,39,1,39_E4,1,2.331,2.391,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_E5,1,2.542,2.504,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_E6,1,2.678,1.057,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_E7,1,2.596,0.834,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,6,1,4,NA,NA,NA
LOAR,39,1,39_F1,1,2.181,1.847,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,39,1,39_F2,1,3.54,2.597,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,8,0,NA,NA,NA,NA
LOAR,39,1,39_F3,1,3.04,2.624,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,39,1,39_F4,1,2.96,2.578,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,7,0,NA,NA,NA,NA
LOAR,39,1,39_F5,1,1.154,1.589,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,2,0,NA,NA,NA,NA
LOAR,40,1,781,0,NA,NA,2007,1,2017,41,1,9,NA,NA,NA,2018,1,61,2,18,41,NA,NA
LOAR,40,1,786,0,NA,NA,2007,1,2017,2,0,NA,NA,NA,NA,2018,1,5,0,NA,NA,NA,NA
LOAR,40,1,787,0,NA,NA,2007,NA,2017,78,8,42,29,36,NA,2018,1,62,5,18,29,40,NA
LOAR,40,1,789,0,NA,NA,2007,1,2017,16,0,NA,NA,NA,NA,2018,1,10,1,28,NA,NA,NA
LOAR,40,1,790,0,NA,NA,2007,1,2017,101,2,15,27,NA,NA,2018,1,90,10,11,10,3,NA
LOAR,40,1,793,0,NA,NA,2007,1,2017,56,5,31,44,25,NA,2018,1,74,1,18,NA,NA,NA
LOAR,40,1,795,0,NA,NA,2007,1,2017,14,1,28,NA,NA,NA,2018,1,24,2,18,8,NA,NA
LOAR,40,1,796,0,NA,NA,2007,1,2017,33,2,23,32,NA,NA,2018,1,54,1,11,NA,NA,NA
LOAR,40,1,797,0,NA,NA,2007,1,2017,16,0,NA,NA,NA,NA,2018,1,43,3,13,27,19,NA
LOAR,40,1,800,0,NA,NA,2007,1,2017,37,4,22,24,48,NA,2018,1,49,5,28,20,50,NA
LOAR,40,1,40_A1,1,NA,NA,2013,1,2017,14,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
LOAR,40,1,40_A4,1,1.784,0.923,2014,NA,2017,14,NA,NA,NA,NA,NA,2018,1,4,2,14,NA,NA,NA
LOAR,40,1,40_C2,1,1.839,1.159,2015,0,2017,17,2,21,37,NA,NA,2018,1,33,3,8,15,21,NA
LOAR,40,1,40_D1,1,3.074,2.169,2016,1,2017,9,0,NA,NA,NA,NA,2018,1,16,1,28,NA,NA,NA
LOAR,40,1,40_D2,1,0.827,2.338,2016,1,2017,3,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
LOAR,40,1,40_E1,1,2.066,1.302,2017,NA,2017,1,NA,NA,NA,NA,NA,2018,1,6,0,NA,NA,NA,NA
LOAR,40,1,40_F1,1,2.014,0.467,NA,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,25,3,39,31,34,NA
LOAR,40,1,40_F2,1,3.416,2.028,NA,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,9,1,26,NA,NA,NA
LOAR,40,1,40_F4,1,0.554,2.037,NA,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,12,0,NA,NA,NA,NA
LOAR,40,1,40_F5,1,2.106,0.979,NA,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,12,0,NA,NA,NA,NA
AGPE,117,1,2333,0,1.729,1.679,2007,1,2018,3,0,NA,NA,NA,NA,2019,0,NA,NA,NA,NA,NA,NA
AGPE,120,1,2397,0,1.865,2.479,2007,1,2018,7,0,NA,NA,NA,NA,2019,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_orig21-1,0,1.734,0.825,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_orig21-2,0,1.806,0.916,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_orig21-3,0,1.603,1.532,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,1,11,0,NA,NA,NA,NA
AGPE,111,1,111_orig21-3,0,1.603,1.532,NA,NA,2021,11,0,NA,NA,NA,NA,2022,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_orig21-4,0,1.804,2.308,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_orig21-5,0,1.758,2.323,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_orig21-5,0,1.758,2.323,NA,NA,2021,1,0,NA,NA,NA,NA,2022,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_orig21-6,0,2.854,1.582,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_orig21-7,0,0.716,1.905,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_orig21-8,0,1.126,1.333,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,1,10,0,NA,NA,NA,NA
AGPE,112,0,112_orig21-1,0,1.618,2.195,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,0,NA,NA,NA,NA,NA,NA
AGPE,112,0,112_orig21-2,0,1.634,2.643,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,0,NA,NA,NA,NA,NA,NA
AGPE,112,0,112_orig21-3,0,1.647,1.766,NA,NA,2020,NA,NA,NA,NA,NA,NA,2021,0,NA,NA,NA,NA,NA,NA
